_id,ProductId,Name,Inventory,Image,Link,Type,Availability,Condition, Location,Company,Notes,Cognitive-age,sound-off,sound-loud,Moves,lights-off,lights-bright,av-alt,input-small,input-difficult,touch-input,textured,switch-acc,eye-acc,accessible by voice interface?,buyable,buy-link,borrowable,borrow-loc,makable,make-link,ImgurLink
5ec2e108cac0241e5c1d251f,22,Infrared Switch & Receiver - Dual Output ,LL-SW1021,https://drive.google.com/open?id=1j4SeW1Ms5DKbyY1rxTvQQOLldIwRrdIv,https://docs.google.com/document/d/19wtEmlVGtwmJLabfAGxOhU62at-VdC04bHAPyzqlppI/edit?usp=sharing,Switch,Available,Good,PROVAIL,Custom/Donated,"The infrared Switch System consists of three parts: 
        A computer system capable of performing as a universal infrared remote control such as the Tobii I-Series or PRC Accent 1400
        The infrared receiver unit
        The item(s) modified for switch control that will be activated by the user

The infrared switch receiver unit is paired with the compatible computer system. The computer is taught the infrared codes from the remote control that comes with the IR switch system. This allows the user of the computer system to send activation signals to the infrared switch system's receiver unit through the normal access method they use to control the computer, whether that is direct select, switch scanning, eye gaze or traditional interface accessories. 
Next, an access page is created on the computer system with ‘buttons' on the page that, when selected by the user, will send the corresponding infrared signal to the IR receiver unit, which in turn activates the switch adapted item that is plugged into the receiver unit.
This setup allows the user to take control of a variety of functions independently through an interface (the Tobii or Accent) that they are already using.  Alternatively, the Small IR remote that comes with this unit can be switch adapted itself to allow for wireless switch control through any type of ability switch.

Two Switch 5 volt Infrared Learning Relay System - This version offers the user two switch controls, each of which can be set to either:
        Momentary – The switch stays activated for just a moment, or as long as the button selection is being actively selected. A common buzzer type doorbell is an example of this activation type.
        Latched – The switch stays on until the button selection is activated a second time, which then turns the controlled item off.
        Interlocking – Once activated, the switch stays on until the other of the two switches is selected, or a third ‘Master Off' signal' is sent, which turns all switch outputs off.
        Each of the switches can also be taught to accept IR signals from a wide range of infrared sending sources, such as a standard TV remote control.
        This version requires only 5 volts of power. Which means it's male USB connector can be plugged into most USB ports to draw power from as well as a conventional power supply plugged into an outlet. 
**$50 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/7Syfw7N.jpg
5ec2e108cac0241e5c1d2527,34,Step by Step with Levels ,LL-SW1053,https://drive.google.com/open?id=1YUIfKm5FdB8C7OO_vwAoaI2lmKJJxDeH,https://docs.google.com/document/d/1WWLgh0zVqpNOk8jVIDfUVw1usn26ZtnLhIgFLWnZJrQ/edit?usp=sharing,Switch,Available,Good,PROVAIL,AbleNet/Donated,"Record a series of messages to this dedicated speech generating device and then activate the 2.5-in/6.35-cm switch top to play each message back one at a time. Levels are ideal for pre-recorded sequential messages to be used at specific times of the day, or for recording and storing sequential messages that are used on a regular basis. Includes 4-minutes of record time, three recording levels, and supports the use of an external switch for alternative methods of access. Can be used as a basic switch when plugged in to toys. **$220 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/ekg8r3t.jpg
5ec2e108cac0241e5c1d2531,44,Ablenet Blue2 Switch  ,LL-SW1088,https://drive.google.com/open?id=1BS0Kstiq5YoB3sbg0VAFqcTSGaLuG0Q7,https://docs.google.com/document/d/1ONdkhdFvmJPd5Foaue2zPh2l0J6HDVjk-QOuiBAONpg/edit?usp=sharing,Switch,Available,Like New,PROVAIL,Ablenet,"Blue2 is the most widely used Bluetooth switch interface for tablets, mobile phones, and computers. Blue2 allows you to quickly and easily connect one or two accessibility switches to your device via a Bluetooth connection.

Blue2 is compatible with:
-iPad, iPhone, or iPod touch running iOS 7 or newer Apple laptop and desktop computers running macOS Mavericks 10.9 or newer Desktop, laptop, and tablet computers running Windows 10
-Chomebooks and Chromeboxes
-Android phones running Android 9 or newer
Blue2 does require switch accessible software on the device (software not included). iOS 7 or newer, macOS Mavericks 10.9 or newer, and some versions of Android already include switch control software.

Blue2 Bluetooth Switch features:
-Rock-solid Bluetooth 4 connection
-Long lasting rechargeable battery
-Two external switch jacks for use with alternative access switches (e.g. BIG Candy Corn, Jelly Bean, Big Red, etc)
-Pre-programmed for use with almost any switch scanning software
-Programmable with one to four custom keystrokes

**$195 replacement cost
",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/eMF2Odn.jpg
5ec2e108cac0241e5c1d2551,83,RC Avengers Jeep  (NOT YET ADAPTED),LL-TY1046,https://drive.google.com/open?id=1VJkwsriq6er8QW4GjCKg5NssFDEqNwvN,https://docs.google.com/document/d/1xsbK8-5EMzQOd0sXp5AULh-vWY2xVjSr_e0QMHi2AGE/edit?usp=sharing,Toy,Not Yet Adapted,Like New,PROVAIL,Custom/Amazon,1-4 Switches. Basic remote control car. **$32.00 replacement cost.,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/cTtixNu.jpg
5ec2e108cac0241e5c1d2569,107,Larry from VeggieTales ,LL-TY1076,https://drive.google.com/open?id=1PoNF0pU5QgMj5YxZevaWLMXLl55P4rh4,https://docs.google.com/document/d/1wPb9AfxNRC7fu_uLcnm1rqGBhU43DHZ1ZsbdLmaWmOg/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,1 switch control. Sings and Vibrates.   **$50.00 replacement cost.,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/iLD4tXU.jpg
5ec2e108cac0241e5c1d2582,132,Electric Water Gun ,LL-TY1114,https://drive.google.com/open?id=1KOhk-VZoJY2JeHeXs0Vu7RSSb9ga_NGI,https://docs.google.com/document/d/1EO2_yrZzhQkNnybtgVKOEc2dvZAclMnfoVLqUUcNgVE/edit?usp=sharing,Toy,Available ,Like New,PROVAIL,Custom/Amazon,"1 Switch Control.  This electric water gun fires out 4 bursts of water every second over 25 feet. No pumping action is required. It comes with a removable water magazine. It also has a sound and lights only, dry mode, where it does not pump out water. This toy requires 4 AA batteries. **$25.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/uF9FPfB.jpg
5ec2e108cac0241e5c1d258a,141,My Puppy Remote Control Leash ,LL-TY1127,https://drive.google.com/open?id=19D55XCJK2PctqPEIZOga8jdgeM0tj-gO,https://docs.google.com/document/d/1sVu6Qh7uMiU7pV-g7-5aDx4-3Vg2xDm86Of23uAGHgk/edit?usp=sharing,Toy,Available ,Like New,PROVAIL,Custom/Amazon,"My Puppy walks, prances, and barks. Switch adapted single button controller is wired to toy with a cable. Not remote. 
**$12 replacement cost",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/12NuZkB.jpg
5ec2e108cac0241e5c1d2590,147,Think Gizmos Roboshooter  (NOT YET ADAPTED),LL-TY1135,https://drive.google.com/open?id=1F9IxAW5Id0SPavRxIMAW0g9vYsm91O6e,https://docs.google.com/document/d/1hLXulr7yZD4ly7WmzLEHUfR4vv1S_ptZ00mXQ4KI_GY/edit?usp=sharing,Toy,Not Yet Adapted,Like New,PROVAIL,Custom/Amazon,"2-10 switch control. With this latest model you can record the message you want your robot to speak and at the press of a button your robot will speak the recorded message! 
DISK FIRING: The awesome Remote Control RoboShooter includes soft foam disks which shoot out of the robot's chest on command. 
REMOTE CONTROL FUN: Control the robot with the included 2.4gHz Remote Control. The remote control includes buttons for the various functions of the RoboShooter which includes walking, sliding, dancing, firing its blaster, shooting disks and talking.
MULTI-LANGUAGE: This model speaks in 5 different languages: English, French, German, Italian and Spanish. 
Requires 6 AA Batteries.  **$35 replacement cost",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/6xCCNbq.jpg
5ec2e108cac0241e5c1d259d,160,Kid Connection Mini Walking Pet - Dog ,LL-TY1148,https://drive.google.com/open?id=1e_7T6n4U6DdjVQJNAKYPA1G4znkTBPhR,https://docs.google.com/document/d/1ECwzQdPzteb7U0zU9sYHIvm5YxVJ9rSer2W05WagckY/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Donated - Santa Claus,1 switch control. Simple plush pet toy that barks and moves with activation of the switch. **15 replacement cost,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/9byOAaS.jpg
5ec2e108cac0241e5c1d25a5,169,Franklin Sports MLB Electronic Pitching Machine ,LL-TY1157,https://drive.google.com/open?id=1mJWKc8RWE0qw6Xeg6JNhwGSi4vYnCWRg,https://docs.google.com/document/d/1WugF16hiWpHRXlJd88DVBaP_EpfVMuWSLmHdECQ51mE/edit?usp=sharing,Toy,Not Yet Adapted,Like New,PROVAIL,Custom/Amazon,"1 switch control. The ball pitches every 7 seconds if left on. Assembled height 7.75 x 9.5 x 9.875 inches
Flashing indicator: A flashing red indicator light shows when the ball pitches. 
Height adjustment: The height of this baseball pitching machine is adjustable.
Six balls included: This batting machine includes six white aero strike balls. You should not use regulation baseballs or tee balls with this baseball machine – only use the balls included. The ball shoot can hold upto 9 balls
A great toy for playing catch with a sibling or fetch with the family dog.
Note: Kindly refer user manual and installation manual before use. **$30.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/FQaFg0U.jpg
5ec2e108cac0241e5c1d25ac,177,Logitech Extreme 3D PRO  (NOT YET ADAPTED),LL-VG1005,https://drive.google.com/open?id=1R-6jgL6XQVNkQvzwiio2YP3PXmfOELTl,https://docs.google.com/document/d/14Hp459yUv9Pfj4efnJ5C1UoQ_wHHk-Y7YH6sC9lysag/edit?usp=sharing,Video Game Accessories,Not Yet Adapted,Like New,PROVAIL,Microsoft,This high quality gaming joystick is rugged with a heafty base. It has been switch adapted to make the joystick buttens replacable with whatever ability buttons the client may normally use. **$40.20 replacement cost.,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/zy0YNdS.jpg
5ec2e108cac0241e5c1d25af,181,Xbox One & Windows Wired Illuminated Controller  ,LL-VG1009,https://drive.google.com/open?id=1vo6h_wKZ_kLxYw9BJ4I8GnABOYinccQX,https://docs.google.com/document/d/1b5ePCwRCXPbNKZcUiuJ-n0ETfMFdMczSIz-gZE0JV30/edit?usp=sharing,Video Game Accessories,Available,Like New,PROVAIL,Donated (Microsoft),Wired controller compatible with Xbox One and Windows. Illuminates with 225 LED color combinations.,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/XR3gCov.jpg
5ec2e108cac0241e5c1d2520,23,"Custom 3D Printed 2.5"" Button Switch ",LL-SW1029,https://drive.google.com/open?id=1ddRbLFMP_wetf6kpX_6MOegGhurGYIJr,https://docs.google.com/document/d/1hbjLgJgSYyWEQ810_aShjKoJCvd1gHfkBtAWrkeTtfY/edit?usp=sharing,Switch,Available,Good,PROVAIL,Custom (PROVAIL),"This is a 3D printer fabricated button-style adaptive switch. The design includes three main components, a circular base unit, a colored cap (the activation surface), and a ring that fits over the edges of the cap and screws on to the base. The cap is 2.5 inches in diameter and the entire switch is 3/4 inches tall. It utilizes the industry standard 3.5-mm mono jack attached to a 5-foot cable. A simple press anywhere on the top will provide a switch closure with a solid audible 'click' feedback. **$20 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/jFiv9zL.jpg
5ec2e108cac0241e5c1d2535,49,Bubble Machine ,LL-TY1004,https://drive.google.com/open?id=1hzQ0vTrCZ5q9eSScogDc1r7FOLIDiQNb,https://docs.google.com/document/d/1WuVpuh1P207Rms3nHzL2VzT58A5-7aNZQ3O27J3B768/edit,Toy,Available,Good,PROVAIL,false,1 switch bubble blowing machine. Blows bubbles continuously. Bubble Solution not included. **$15.00 replacement cost.,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/Za3GbRh.jpg
5ec2e108cac0241e5c1d2544,69,Simple Handheld Fan  ,LL-TY1029,https://drive.google.com/open?id=1yvGh1_zWOtT79Bhy_U0vMCxQxQm35-sr,https://docs.google.com/document/d/1Daw_lM1qpzFwOxiGybNyknGxyGR4-17GjTxkBkFTlH8/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Pharmacy,"This simple fan is small but powerful. It produces a significant breeze, providing both a cooling and tactile sensation. The soft fan blades make this toy completely safe to handle.  **$7.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/CGjKDrH.jpg
5ec2e108cac0241e5c1d254e,80,OverTake RC Stunt Car ,LL-TY1043,https://drive.google.com/open?id=1LfJ-MfivxJq3UmLEbWNpqRf1oBdkZp_P,https://docs.google.com/document/d/1HbC-Rk2J40ZxhsdCsu7ZPzqppgDLuVCyCYsU0IyDNO4/edit?usp=sharing,Toy,Available ,Like New,PROVAIL,Custom/Amazon,"1-4 switches (full control capable with 2 switches) Huge Rubber Tires, Moderate flashing lights, but no music. Never get's stuck. Remote control racing cars for kids to play by themselves or race with others with a second car. **$35.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/gFQ9L7F.jpg
5ec2e108cac0241e5c1d2554,86,"Grumblies 'Bolt' Monster Buddy  (NOT YET ADAPTED)",LL-TY1049,https://drive.google.com/open?id=1p7twTjqP9Z5WCFs6gM8oiaJml2o66nUh,https://docs.google.com/document/d/1Mtz3LhoVQu2Vz7PH2fuzHTwB7daWPpra50H54ubQn28/edit?usp=sharing,Toy,Not Yet Adapted,Like New,PROVAIL,Custom/Amazon,"1-3 switches to control.  Poke, shake, tilt and roll them with gross motor movements, or use the modified switch control.
The more you mess with them the angrier they become, try to get them to full meltdown mode!
More than 40 different reactions and custom sounds
Each grumblie has his own personality, sounds & design.  **$25.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/6OyK7XM.jpg
5ec2e108cac0241e5c1d2579,123,Wall Walking Car ,LL-TY1104,https://drive.google.com/open?id=1u873rUdxVIibpQChFYdoZytfeGdW6i4o,https://docs.google.com/document/d/1HfeBGACdPwfG9O0_TxfEUTu8mvEGUmvehzW-_Us8pZo/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,2 switch control. Remote control car rotates 360 degrees and walks on walls. **$22 replacement cost,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/oj6iUhW.jpg
5ec2e108cac0241e5c1d259b,158,Really Rad Robots - 27805 Mibro  (NOT YET ADAPTED),LL-TY1146,https://drive.google.com/open?id=1cAZCNCOF5Aq80EFdYwHtQ_jWAHxqSeis,https://docs.google.com/document/d/1EqQT3P9WBIgtTI8B0F4qhV9P7RFh4zzPoE-crwZxt-E/edit?usp=sharing,Toy,Not Yet Adapted,Like New,PROVAIL,Custom/Amazon,"2-8 switch control. Talk through him, using the Really RAD Remote. Have fun and tell jokes, give commands or talk to your friends from around the corner!
MiBro is your secret agent buddy and can help you spy on your friends and family! Be sneaky and send MiBro in - he'll help you listen to secrets from another room through his Really RAD Remote.
MiBro is a prize pranker! Trick, prank and surprise your friends with MiBro's really RAD accessories and sound effects! He's fully loaded with over 50 functions and sound effects!
MiBro makes the perfect personal assistant. Use MiBro's tray to bring you refreshments or hold your phone! Or team up with MiBro and use his tray as a goal to test your ball skills. Hear the crowd cheer when he kicks the winning goal! Comes with a custom padded carry case. **55.00 replacement cost",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/bWWR5SS.jpg
5ec2e108cac0241e5c1d2502,10,Medium Angled Eileen Mount Stand,LL-MT1001,https://drive.google.com/open?id=1Zy6TSShyt_-6-NGCFDgZt3E2sVLVb4Dh,https://docs.google.com/document/d/1xUroNkVNcvfMpHXJbmI7eGEMACIuA3yno1G1D2-qHrc/edit?usp=sharing,Mount,Available,Good,PROVAIL,Custom/PROVAIL,"The 'EiLeen' is an angle adjustable mount that folds flat. It's made from corrugated plastic, velcro, and non-slip adhesive grip tape (used for keeping area carpets in place). These cheap mounts work best on a flat table, ground or lap tray. They can be used to position toys, switches, keyboards, trackballs, books and many other items where they are needed. They are available through the library in a variety of sizes. Design credit for this item belongs to Therese Willkomm, PhD & ATP. **$10.00 replacement cost.",any,N/A,N/A,yes,N/A,N/A,N/A,N/A,N/A,N/A,yes,no,no,no,no,false,yes,https://provail.org/,false,false,https://i.imgur.com/C7I3Wtw.jpg
5ec2e108cac0241e5c1d2506,17,"Custom 3D Printed 1"" Button Switch ",LL-SW1012,../img/tempImages/Small 3D Printed Button Switch.jpg,https://docs.google.com/document/d/1NG5jgQRYu2uIW-EWDlgxnD-uyT3932OYzG104yWh8CQ/edit?usp=sharing,Switch,Available,Good,PROVAIL,Custom (PROVAIL),"This is a 3D printer fabricated button-style adaptive switch. The design includes three main components, a black circular base unit, a colored cap (the activation surface), and a black ring that fits over the edges of the cap and screws on to the base. The cap is 1 inch in diameter and the entire switch is 1/2 inches tall. It utilizes the industry standard 3.5-mm mono jack attached to a 5-foot cable. A simple press anywhere on the top will provide a switch closure with a solid audible 'click' feedback. **$20 replacement cost.",any,n/a,n/a,no,n/a,n/a,n/a,no,no,yes,no,yes,no,no,no,false,yes,https://provail.org/,false,false,
5ec2e108cac0241e5c1d253b,58,Acrobatics Dancing Stunt Car ,LL-TY1017,https://drive.google.com/open?id=157-EHQ8_AElAEgpDG9-LoenuuHcI4jqR,https://docs.google.com/document/d/1RVf3I7wGno9THPQHuLs8XC643TlaULWI0eFndhwtEyo/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,"1-4 switches (full control with 2 switches),  Lights up. Moves. Music (can be disabled). Never get's stuck. Remote control racing cars for kids with 360 degree spinning front axle and big wheels for flipping fantastic fun, on road and off road. The supplied USB charger requires only 100-120 minutes of charge time . The car's battery provides up to 25-30 minutes of play time.
MUSIC ON/OFF SWITCH FOR QUIETER PLAY.
COLORFUL FLASH LIGHT:With bright, colorful and flashing LED lights, streamlined body work design, huge tires. Ready-to-run. Car comes with Ni-Cd battery (included). Controller requires 2 x 1.5V ‘AA' size batteries. **$21.50 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/phct9Wk.jpg
5ec2e108cac0241e5c1d253f,63,Flashing Panda Meteor Storm Spinning Wand ,LL-TY1022,https://drive.google.com/open?id=1KQkBruIXcmcwktIaEdBDx-xmguhx1i76,https://docs.google.com/document/d/12-RwcjqgvPB9iQX05fCcimRyn-8ced8s_hgbRR-d_NA/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,"Single switch controll. Wrist strap included. Bright enough to illuminate a small dark room. 7.5"" tall by 3"" in diameter (globe). Comes with 3 ""AA"" batteries installed, easily replaceable. **$11.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/XMfgJpL.jpg
5ec2e108cac0241e5c1d2550,82,RC Motomorpher Car  (NOT YET ADAPTED),LL-TY1045,https://drive.google.com/open?id=1O3BGFCivpUe-COw7jUZxEoZoqjhileGQ,https://docs.google.com/document/d/1JOH_1KVkTxpW6jKgeOO1VLQTYGodWOYlIoaxV8vY5Zc/edit?usp=sharing,Toy,Not Yet Adapted,Like New,PROVAIL,Custom/Amazon,"1-5 Switches. Kids RC car transforms automatically from vehicle to robot
1 hour charge and lasts up to 20 minutes. **$32.00 replacement cost.
",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/wBt1Hd3.jpg
5ec2e108cac0241e5c1d2567,105,Plush Elephant  (BROKEN),LL-TY1074,https://drive.google.com/open?id=12w1HV3XfuDfhoT1vSiOldApiONg9L7Ns,https://docs.google.com/document/d/1osOgXW2TtgjgpPNyeeMRuv5_Dha3qs1N9LMPlyaipH8/edit?usp=sharing,Toy,Broken,Fair,PROVAIL,Donated,Single switch control.  **$10.00 replacement cost.,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/EbH208i.jpg
5ec2e108cac0241e5c1d257c,126,Little Lens Kids Digital Camera ,LL-TY1107,https://drive.google.com/open?id=1iqEkYdoSgGvN2CIjcwood57mTYb3gubN,https://docs.google.com/document/d/1UdUtjgCv_EHLMkMBlvJ9skWyQUntYCaddI9yrat7peM/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Donated (Toy Company),Small kids camera with 1 switch control. Once the camera is on use switch to snap photos. Has a 2-inch display screen and shockproof design. Comes with a USB charging cord and Micro SD card so you can upload photos to your computer. **$26 replacement cost,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/u62IIx4.jpg
5ec2e108cac0241e5c1d2588,138,Little People Going Places Travel Set  (NOT YET ADAPTED),LL-TY1121,https://drive.google.com/open?id=1qYseQov1nJpUfW5nkqLsMQKXMRnk7Oj3,https://docs.google.com/document/d/1CfE7Zj-DwNWm7zbgMsjxJ7-w9trSn_A9CFB2B8puOck/edit?usp=sharing,Toy,Not Yet Adapted,Like New,PROVAIL,Donated,"With playful songs, cool sounds and lights, the bus helps toddlers learn how fun it is to be kind with Bus Driver Emily and Eddie. Then kids can take to the skies with Pilot Kurt and Emma in the airplane. This toy vehicle set includes plane, bus and 4 figurines. Kids can open the bus door, flip open the stop sign and activate lights, sounds and songs for lots of excitement and entertainment. Place Emily in the driver's seat or Kurt in the pilot's seat for fun lights, and sounds and songs as well.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/WIMz59c.jpg
5ec2e108cac0241e5c1d258f,146,Uno Attack  (NOT YET ADAPTED),LL-TY1134,https://drive.google.com/open?id=1YCuBusYiBfnWJ1kc8vdiiY1jgwKc8Ihf,https://docs.google.com/document/d/1aCKDq6W8OJvmpt6wkIZ-RfA8e7xNadqHtk9rOaZDEXY/edit?usp=sharing,Toy,Not Yet Adapted,Like New,PROVAIL,Custom/Amazon,"The sleek UNO Attack! game's random card shooter offers an exciting, frenzied and unpredictable way to play UNO that's Fast Fun for Everyone! UNO Attack! comes with a special electronic card shooter and an exclusive Attack! Attack! command card. Push the launcher button on the shooter, and if you're lucky, nothing will happen. If you're not, the shooter will fire a stream of UNO Attack! cards. The shooter makes a variety of sounds to further increase the excitement. **$16 replacement cost",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/nDRWCyT.jpg
5ec2e108cac0241e5c1d2595,152,Remote Control Mouse  (NOT YET ADAPTED),LL-TY1140,https://drive.google.com/open?id=14LE-tDtIA7iDnSZDaSvyLJddalm1WmFO,https://docs.google.com/document/d/1-x-MpG8G7zraQpo9WMS7xwd_YWv-aT6eeEM7uS7jCLg/edit?usp=sharing,Toy,Not Yet Adapted,Like New,PROVAIL,Custom/Amazon,Remote control mouse moves forward and backwards. **$10 replacement cost,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/dKjGUku.jpg
5ec2e108cac0241e5c1d2503,11,Small Corrugated Plastic Switch Mount,LL-MT1003,https://drive.google.com/open?id=1f02L9bTtDdN7Np1nBtN6rzsuplIDXo76,https://docs.google.com/document/d/1cF_el9smrNrNNaPVF495TJ7ip2CeT1HuQYqG-erz4mc/edit?usp=sharing,Mount,Available,Good,PROVAIL,Custom (PROVAIL),"An angle adjustable mount that folds flat. It's made from corrugated plastic, velcro, and non-slip adhesive grip tape (used for keeping area carpets in place). These cheap mounts work best on a flat table, ground or lap tray. They can be used to position toys, switches, keyboards, trackballs, books and many other items where they are needed. They are available through the library in a variety of sizes. Design credit for this item belongs to Therese Willkomm, PhD & ATP. **$10 replacement cost.",any,n/A,N/A,yes,N/A,N/A,N/A,N/A,N/A,N/A,yes,No,NO,NO,NO,false,yes,https://provail.org/,false,false,https://i.imgur.com/Wbd7qJp.jpg
5ec2e108cac0241e5c1d2518,9,Custom Switch Adapted Wireless Mouse,LL-MO1001,https://drive.google.com/open?id=10_jee5Gw4pWaVd90YuKaDTjlpQ_ETYVj,https://docs.google.com/document/d/1XsCr_rKhdoIF14dhWP_2a0n0NsCrUJdFh3suDL2SrTo/edit?usp=sharing,Mouse,Available,Good,PROVAIL,Custom (PROVAIL),"A switch adapted mouse is simply a mouse that has been modified so that an ability switch can be plugged in to connect to one or more of the mouse buttons (Left, Right, middle, etc). The jacks on the back of this mouse produce a 'left' & ‘right' mouse click respectively through whatever switch is plugged into it. This particular adapted mouse is a wireless version that comes with a USB ‘dongle' that plugs into the computer. This item can allow the user to use their ability switch to play computer games if they can be accessed with a mouse click normally. **$30 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/JtDbJYJ.jpg
5ec2e108cac0241e5c1d2532,45,"Custom 3D Printed 1.5"" Button Switch 0",LL-SW1090,https://drive.google.com/open?id=10iO6Dqh8pMHadOnclQwiFKTNL67ThMLK,https://docs.google.com/document/d/1cVLjvxTGg6ju9pklsYOf_LoE2-M8J6QrQ15ltL_fnr8/edit?usp=sharing,Switch,Available,Good,PROVAIL,Custom (PROVAIL),"This is a 3D printer fabricated button-style adaptive switch. The design includes three main components, a circular base unit, a cap (the activation surface), and a ring that fits over the edges of the cap and screws on to the base. The cap is 1.5 inches in diameter, with the entire switch measuring at 2.5"". The switch is 1 inch tall. It utilizes the industry standard 3.5-mm mono jack attached to a 5-foot cable. A simple press anywhere on the top will provide a switch closure with a solid audible 'click' feedback. **$20 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/1jAqzQJ.jpg
5ec2e108cac0241e5c1d253e,61,RC Flip Stunt Car ,LL-TY1020,https://drive.google.com/open?id=1g1JHzlBLlnBiRCdUJUxsgjWxDiHmLvs8,https://docs.google.com/document/d/12LlEOfe901e5ClmZx8f3jiVCQkRVHnjMXFTGBUQhiiM/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,"1-4 switches (full control with 2 switches),  Lights up. Moves. Never get's stuck. Remote control racing cars for kids for flipping fantastic fun, on road and off road. 
More subdued play, huge tires. Ready-to-run. Controller requires 3 'AAA' size batteries, and the care needs 4 AA batteries. **$21.50 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/3sKhuWz.jpg
5ec2e108cac0241e5c1d2542,67,Walking Dinosaur T-Rex ,LL-TY1027,https://drive.google.com/open?id=1NtlYr3WJMoKOY8j1csy9RKt_9adewnu7,https://docs.google.com/document/d/1X1OefYwoQDRYecD_g-oEWu532XuzRzW4jDPs5IHNJAw/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,"Use the 2-switch adapted wired fossil remote control to control your T-Rex!
T-Rex stomps forward and makes roaring sounds! T-Rex measures 8 x 10-inches; remote: 3 x 2-inches.
Requires three (3) 1.5V AA batteries. **$23.70 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/NQa4RsE.jpg
